transaction_date,product_id,customer_id,store_id,quantity,Revenue
1/7/2007,302,346,13,2,6.9
1/7/2007,618,8252,13,3,4.2
1/7/2007,1454,484,13,4,13.56
1/7/2007,406,484,13,4,6.56
1/7/2007,435,484,13,4,11.32
1/7/2007,1078,484,13,4,6.56
1/7/2007,1122,484,13,3,2.22
1/7/2007,679,2147,13,3,4.47
1/7/2007,762,2147,13,3,11.1
1/7/2007,512,2147,13,4,10.96
1/7/2007,3,6163,13,2,1.66
1/7/2007,818,6163,13,3,4.05
1/7/2007,1488,6163,13,3,7.02
1/7/2007,77,7733,13,3,8.4
1/7/2007,253,7733,13,3,2.67
1/7/2007,137,7733,13,4,14.8
1/7/2007,486,7733,13,3,3.42
1/7/2007,1402,2422,13,4,10.36
1/7/2007,952,2422,13,2,5.82
1/7/2007,742,2422,13,4,9.88
1/7/2007,959,2422,13,3,4.5
1/7/2007,310,2422,13,4,3.04
1/7/2007,699,2422,13,2,2.84
1/7/2007,869,5476,13,2,4.24
1/7/2007,992,5476,13,2,3.58
1/7/2007,210,5476,13,3,4.62
1/7/2007,998,5476,13,4,5
1/7/2007,1335,5476,13,3,7.23
1/7/2007,1152,5476,13,2,5.26
1/7/2007,434,446,13,4,5.68
1/7/2007,1129,446,13,2,4.86
1/7/2007,1339,4410,13,3,3.93
1/7/2007,1116,4410,13,2,5.06
1/7/2007,640,4410,13,3,7.77
1/7/2007,97,4410,13,3,1.77
1/7/2007,138,2246,13,3,8.1
1/7/2007,927,2246,13,2,1.26
1/7/2007,1264,2246,13,2,4.7
1/7/2007,1081,2246,13,3,8.73
1/7/2007,72,2246,13,4,10.96
1/7/2007,1293,5903,13,4,5.76
1/7/2007,189,1271,13,2,6.9
1/7/2007,366,1271,13,2,4.72
1/7/2007,249,1271,13,3,4.77
1/7/2007,599,1271,13,4,9.28
1/7/2007,1108,1271,13,4,6.56
1/7/2007,1138,1271,13,4,9.76
1/7/2007,1215,4518,13,3,4.38
1/7/2007,405,4518,13,4,14.76
1/7/2007,1275,4518,13,3,3.51
1/7/2007,638,4518,13,4,12.6
1/7/2007,162,4518,13,3,8.55
1/7/2007,33,4518,13,2,2.72
1/7/2007,1248,4518,13,3,9.99
1/7/2007,170,9823,13,3,9.6
1/7/2007,812,9823,13,3,10.02
1/7/2007,856,9823,13,2,4.78
1/7/2007,1139,9823,13,3,8.58
1/7/2007,1434,9823,13,3,2.79
1/7/2007,1278,9823,13,3,8.46
1/7/2007,209,644,13,4,7.48
1/7/2007,280,644,13,3,5.43
1/7/2007,896,644,13,4,10.72
1/7/2007,193,644,13,2,7.36
1/7/2007,1117,9530,13,2,7.28
1/7/2007,1506,9530,13,4,13.72
1/7/2007,384,7915,13,3,1.62
1/7/2007,1000,7915,13,3,8.07
1/7/2007,1289,1388,13,3,3.63
1/7/2007,574,1388,13,3,8.01
1/7/2007,1163,1388,13,4,3.28
1/7/2007,541,1388,13,3,5.64
1/7/2007,1360,1388,13,3,7.26
1/7/2007,771,2327,13,2,2.24
1/7/2007,960,2327,13,3,6.45
1/7/2007,1536,2327,13,3,3.99
1/7/2007,222,2327,13,3,11.85
1/7/2007,1463,2327,13,5,9.9
1/7/2007,854,2327,13,3,4.8
1/7/2007,810,3305,13,3,1.71
1/7/2007,428,3305,13,3,2.01
1/7/2007,432,3305,13,3,7.05
1/7/2007,1247,3305,13,3,5.04
1/7/2007,405,5196,13,3,11.07
1/7/2007,591,4431,13,3,3.51
1/9/2007,1473,7354,3,4,9.44
1/9/2007,1217,1758,3,3,3.81
1/9/2007,1512,1758,3,2,1.08
1/9/2007,1356,1758,3,2,3.2
1/9/2007,680,1758,3,3,4.41
1/9/2007,1150,1758,3,2,6.38
1/9/2007,1403,4257,3,2,4.88
1/9/2007,921,4417,3,3,4.05
1/9/2007,1231,4417,3,3,11.13
1/9/2007,301,4417,3,2,1.06
1/9/2007,471,3693,3,4,3.32
1/9/2007,1021,3693,3,3,3.66
1/9/2007,931,3693,3,3,5.7
1/9/2007,55,3693,3,3,10.5
1/9/2007,1437,9123,3,4,6.96
1/9/2007,827,9123,3,2,1.9
1/9/2007,971,5991,3,2,5.7
1/9/2007,1081,5991,3,4,11.64
1/9/2007,1164,5991,3,4,6.84
1/9/2007,498,1758,3,3,7.65
1/9/2007,502,1758,3,4,12.68
1/9/2007,1317,1758,3,3,6.78
1/9/2007,15,1758,3,2,4.58
1/9/2007,392,1758,3,3,3.9
1/9/2007,1234,1758,3,4,2.24
1/9/2007,1523,4105,3,4,6.24
1/9/2007,542,4105,3,3,4.53
1/9/2007,785,4105,3,3,6.84
1/9/2007,469,4105,3,3,3.87
1/9/2007,1417,4105,3,4,14.44
1/9/2007,1274,4105,3,3,3.93
1/9/2007,991,7384,3,3,9.75
1/9/2007,995,7384,3,4,4.6
1/9/2007,252,7384,3,2,5.42
1/9/2007,508,7384,3,3,11.37
1/9/2007,885,7384,3,2,2.76
1/9/2007,169,7384,3,4,7.92
1/9/2007,555,2431,3,3,8.64
1/9/2007,1132,2431,3,2,3.32
1/9/2007,888,6367,3,3,2.64
1/9/2007,133,6367,3,2,1.4
1/9/2007,1254,6367,3,3,11.01
1/9/2007,179,6367,3,3,8.25
1/9/2007,289,6367,3,3,4.11
1/9/2007,372,6367,3,3,11.94
1/9/2007,123,6367,3,2,7.68
1/9/2007,770,6265,23,4,7.32
1/9/2007,1519,6265,23,4,3.24
1/9/2007,831,6265,23,3,4.74
1/9/2007,194,6265,23,3,10.08
1/9/2007,132,6265,23,4,7.68
1/9/2007,917,8577,23,2,2.24
1/9/2007,1467,8577,23,4,15.52
1/9/2007,1377,8577,23,5,14.15
1/9/2007,501,8577,23,2,2.9
1/9/2007,12,8577,23,3,4.62
1/9/2007,102,354,23,4,9.8
1/9/2007,1211,354,23,4,15.16
1/9/2007,1001,354,23,3,7.56
1/9/2007,1217,354,23,2,2.54
1/9/2007,568,354,23,4,13.32
1/9/2007,286,8578,23,2,2.84
1/9/2007,1102,8578,23,3,5.7
1/9/2007,356,921,23,4,9.44
1/9/2007,446,2032,23,2,7.5
1/9/2007,1328,2032,23,4,9.04
1/9/2007,240,2032,23,3,2.58
1/9/2007,1215,2032,23,3,4.38
1/9/2007,1405,2032,23,3,2.67
1/9/2007,1348,2829,23,4,9.88
1/9/2007,1005,2829,23,2,5.48
1/9/2007,63,2829,23,3,8.85
1/9/2007,1332,2829,23,4,2.76
1/9/2007,1055,2829,23,3,4.86
1/9/2007,1471,2829,23,2,3.1
1/9/2007,223,2829,23,3,9.57
1/9/2007,1036,5999,23,3,6.42
1/9/2007,360,5999,23,2,2.62
1/9/2007,830,5999,23,3,7.35
1/9/2007,1392,5999,23,2,1.66
1/9/2007,437,5999,23,3,5.91
1/9/2007,1013,5999,23,3,4.65
1/10/2007,1211,4217,2,2,7.58
1/10/2007,1055,4217,2,2,3.24
